"time","actor1","actor2","end_date","outcome","highact","hihost","fatlev"
1922-09-16,"UKG","TUR",1923-07-24,"Compromise","Occupation of territory",4,"None"
1922-09-16,"FRN","TUR",1922-10-11,"Compromise","Occupation of territory",4,"None"
1922-09-16,"ITA","TUR",1922-10-11,"Compromise","Occupation of territory",4,"None"
1922-11-01,"RUS","CHN",1923-09-30,"Ongoing","Blockade",4,"None"
1922-11-01,"RUS","CHN",1923-09-30,"Yield B","Blockade",4,"None"
1923-01-01,"ITA","ETH",1923-07-31,"Win A","Occupation of territory",4,"None"
1923-01-11,"LIT","FRN",1923-01-15,"Compromise","Clash",4,"None"
1923-01-11,"BEL","GMY",1923-07-11,"Compromise","Occupation of territory",4,"None"
1923-01-13,"LIT","UKG",1923-01-15,"Compromise","Show of Ships",3,"None"
1923-01-13,"LIT","ITA",1923-01-15,"Compromise","Show of Ships",3,"None"
1923-05-05,"RUS","UKG",1923-06-11,"Released","Seizure",4,"None"
1923-06-18,"YUG","BUL",1923-11-05,"Yield B","Show of troops",3,"None"
1923-08-24,"ITA","YUG",1923-09-24,"Compromise","Show of troops",3,"None"
1923-08-29,"ITA","GRC",1923-09-27,"Yield A","Raid",4,"None"
1923-10-01,"PAR","BOL",1923-12-31,"Statlemate","Fortify border",3,"None"
1924-05-01,"ITA","TUR",1924-11-30,"Statlemate","Alert",3,"None"
1924-08-01,"PAR","BOL",1924-12-31,"Statlemate","Fortify border",3,"None"
1925-02-08,"GRC","TUR",1925-04-30,"Compromise","Show of troops",3,"None"
1925-09-02,"UKG","TUR",1926-03-20,"Ongoing","Show of Ships",3,"None"
1925-09-02,"UKG","TUR",1926-03-20,"Compromise","Show of Ships",3,"None"
1925-10-21,"GRC","BUL",1925-10-29,"Statlemate","Clash",4,"None"
1925-12-01,"FRN","ITA",1926-01-19,"Ongoing","Show of Ships",3,"None"
1925-12-01,"FRN","ITA",1926-01-19,"Statlemate","Show of Ships",3,"None"
1925-12-05,"JPN","CHN",1925-12-23,"Unclear","Show of troops",3,"None"
1925-12-11,"FRN","TUR",1926-03-20,"Ongoing","Show of troops",3,"None"
1925-12-11,"FRN","TUR",1926-03-20,"Compromise","Show of troops",3,"None"
1925-12-18,"RUS","AFG",1926-02-28,"Ongoing","Raid",4,"None"
1925-12-18,"RUS","AFG",1926-02-28,"Yield A","Raid",4,"None"
1926-01-01,"JPN","RUS",1926-01-31,"Statlemate","Threat to use force",2,"None"
1926-02-06,"ITA","AUS",1926-02-06,"Statlemate","Threat to use force",2,"None"
1926-03-12,"JPN","CHN",1926-03-18,"Yield B","Clash",4,"0-25"
1926-03-15,"USA","CHN",1926-03-15,"Yield B","Clash",4,"0-25"
1926-03-15,"UKG","CHN",1926-03-15,"Yield B","Clash",4,"0-25"
1926-03-15,"FRN","CHN",1926-03-15,"Yield B","Clash",4,"0-25"
1926-03-15,"GMY","CHN",1926-03-15,"Yield B","Clash",4,"0-25"
1926-03-15,"ITA","CHN",1926-03-15,"Yield B","Clash",4,"0-25"
1926-03-15,"RUS","CHN",1926-03-15,"Yield B","Clash",4,"0-25"
1926-03-22,"ITA","YUG",1926-03-22,"Statlemate","Clash",4,"None"
1926-05-02,"USA","NIC",1926-09-23,"Yield B","Occupation of territory",4,"None"
1926-07-08,"BUL","ROM",1926-07-23,"Statlemate","Border violation",3,"None"
1926-12-01,"FRN","ITA",1927-01-15,"Ongoing","Show of Ships",3,"None"
1926-12-01,"FRN","ITA",1927-01-15,"Statlemate","Show of Ships",3,"None"
1927-01-05,"USA","CHN",1927-03-28,"Statlemate","Raid",4,"None"
1927-01-05,"UKG","CHN",1927-03-28,"Statlemate","Clash",4,"None"
1927-01-20,"SPN","CHN",1927-03-28,"Statlemate","Show of Ships",3,"None"
1927-01-20,"POR","CHN",1927-03-28,"Statlemate","Show of Ships",3,"None"
1927-01-24,"FRN","CHN",1927-03-28,"Statlemate","Show of Ships",3,"None"
1927-01-24,"JPN","CHN",1927-03-28,"Statlemate","Show of Ships",3,"None"
1927-02-08,"ITA","CHN",1927-03-28,"Statlemate","Show of Ships",3,"None"
1927-02-08,"CHN","RUS",1927-04-30,"Statlemate","Seizure",4,"None"
1927-02-26,"PAR","BOL",1927-02-27,"Released","Seizure",4,"None"
1927-04-02,"JPN","CHN",1927-08-30,"Statlemate","Raid",4,"None"
1927-08-01,"BOL","PAR",1927-09-30,"Statlemate","Show of troops",3,"None"
1927-10-01,"HON","GUA",1928-02-14,"Ongoing","Clash",4,"None"
1927-10-01,"HON","GUA",1928-02-14,"Compromise","Clash",4,"0-25"
1927-10-28,"ITA","UKG",1927-10-31,"Compromise","Show of Ships",3,"None"
1927-10-28,"ITA","FRN",1927-10-31,"Compromise","Show of Ships",3,"None"
1927-10-28,"ITA","SPN",1927-10-31,"Compromise","Show of Ships",3,"None"
1928-04-10,"JPN","CHN",1928-11-18,"Yield B","Clash",4,"101-250"
1928-07-28,"GRC","BUL",1928-07-28,"Statlemate","Raid",4,"0-25"
1928-08-22,"PAR","BOL",1929-05-13,"Ongoing","Clash",4,"None"
1928-08-22,"PAR","BOL",1929-05-13,"Statlemate","Clash",4,"26-100"
1929-03-01,"NIC","HON",1929-07-09,"Statlemate","Raid",4,"0-25"
1929-04-07,"USA","HON",1929-04-07,"Statlemate","Raid",4,"0-25"
1929-05-27,"CHN","RUS",1929-12-03,"Win B","Begin Interstate War",5,"1,000+"
1929-06-16,"BUL","YUG",1929-06-16,"Statlemate","Raid",4,"None"
1930-01-16,"BOL","PAR",1930-01-26,"Statlemate","Clash",4,"0-25"
1930-02-01,"PAR","BRA",1930-05-10,"Compromise","Clash",4,"None"
1931-01-01,"SAU","YAR",1931-01-31,"Statlemate","Clash",4,"None"
1931-02-05,"BUL","GRC",1931-02-05,"Statlemate","Raid",4,"0-25"
1931-06-15,"PAR","BOL",1935-10-31,"Ongoing","Clash",4,"None"
1931-06-15,"PAR","BOL",1935-10-31,"Ongoing","Begin Interstate War",5,"None"
1931-06-15,"PAR","BOL",1935-10-31,"Ongoing","Begin Interstate War",5,"None"
1931-06-15,"PAR","BOL",1935-10-31,"Ongoing","Begin Interstate War",5,"None"
1931-06-15,"PAR","BOL",1935-10-31,"Statlemate","Begin Interstate War",5,"1,000+"
1931-09-01,"ETH","ITA",1931-09-30,"Statlemate","Show of troops",3,"None"
1931-09-18,"JPN","CHN",1933-05-31,"Ongoing","Begin Interstate War",5,"None"
1931-09-18,"JPN","CHN",1933-05-31,"Ongoing","Begin Interstate War",5,"None"
1931-09-18,"JPN","CHN",1933-05-31,"Win A","Begin Interstate War",5,"1,000+"
1931-12-30,"YAR","SAU",1932-04-01,"Ongoing","Raid",4,"None"
1931-12-30,"YAR","SAU",1932-04-01,"Win A","Raid",4,"None"
1932-01-31,"USA","JPN",1932-02-13,"Statlemate","Show of Ships",3,"None"
1932-01-31,"UKG","JPN",1932-02-13,"Statlemate","Show of Ships",3,"None"
1932-02-22,"CAN","SAL",1932-02-25,"Statlemate","Seizure",4,"None"
1932-04-01,"RUS","JPN",1935-03-23,"Ongoing","Clash",4,"None"
1932-04-01,"RUS","JPN",1935-03-23,"Ongoing","Clash",4,"None"
1932-04-01,"RUS","JPN",1935-03-23,"Ongoing","Clash",4,"None"
1932-04-01,"RUS","JPN",1935-03-23,"Statlemate","Clash",4,"None"
1932-09-01,"PER","COL",1933-05-25,"Ongoing","Clash",4,"None"
1932-09-01,"PER","COL",1933-05-25,"Compromise","Clash",4,"101-250"
1932-09-09,"BRA","COL",1933-05-25,"Ongoing","Show of troops",3,"None"
1932-09-09,"BRA","COL",1933-05-25,"Statlemate","Show of troops",3,"None"
1932-09-09,"BRA","PER",1933-05-25,"Ongoing","Show of troops",3,"None"
1932-09-09,"BRA","PER",1933-05-25,"Statlemate","Show of troops",3,"None"
1932-10-08,"ECU","PER",1932-11-12,"Statlemate","Clash",4,"0-25"
1933-04-08,"JPN","CHN",1933-09-13,"Win A","Clash",4,"101-250"
1933-04-11,"RUS","IRN",1933-04-11,"Released","Seizure",4,"None"
1933-07-01,"USA","CUB",1934-01-31,"Ongoing","Blockade",4,"None"
1933-07-01,"USA","CUB",1934-01-31,"Yield B","Blockade",4,"None"
1933-11-15,"SAU","YAR",1934-06-23,"Ongoing","Clash",4,"None"
1933-11-15,"SAU","YAR",1934-06-23,"Win A","Begin Interstate War",5,"1,000+"
1933-12-01,"RUS","CHN",1934-01-31,"Ongoing","Raid",4,"None"
1933-12-01,"RUS","CHN",1934-01-31,"Statlemate","Raid",4,"None"
1934-02-01,"PER","COL",1934-05-19,"Win A","Alert",3,"None"
1934-03-10,"RUS","JPN",1934-06-16,"Statlemate","Seizure",4,"None"
1934-05-01,"SAU","UKG",1934-06-23,"Unclear","Clash",4,"None"
1934-05-01,"SAU","FRN",1934-06-23,"Unclear","Clash",4,"None"
1934-05-01,"SAU","ITA",1934-06-23,"Unclear","Clash",4,"None"
1934-07-16,"TUR","UKG",1934-07-16,"Yield B","Raid",4,"0-25"
1934-07-25,"ITA","GMY",1934-07-31,"Statlemate","Show of troops",3,"None"
1934-07-25,"ITA","YUG",1934-07-31,"Statlemate","Show of troops",3,"None"
1934-11-22,"ETH","ITA",1936-05-05,"Ongoing","Raid",4,"None"
1934-11-22,"ETH","ITA",1936-05-05,"Ongoing","Begin Interstate War",5,"None"
1934-11-22,"ETH","ITA",1936-05-05,"Win B","Begin Interstate War",5,"1,000+"
1934-12-01,"CHN","JPN",1935-02-02,"Ongoing","Raid",4,"None"
1934-12-01,"CHN","JPN",1935-02-02,"Yield A","Raid",4,"26-100"
1934-12-01,"PER","ECU",1936-10-31,"Ongoing","Raid",4,"None"
1934-12-01,"PER","ECU",1936-10-31,"Ongoing","Raid",4,"None"
1934-12-01,"PER","ECU",1936-10-31,"Win A","Raid",4,"None"
1934-12-01,"IRN","IRQ",1935-01-31,"Ongoing","Border violation",3,"None"
1934-12-01,"IRN","IRQ",1935-01-31,"Compromise","Border violation",3,"None"
1934-12-15,"AFG","IRN",1934-12-15,"Statlemate","Raid",4,"None"
1935-05-20,"JPN","CHN",1935-06-27,"Yield B","Clash",4,"0-25"
1935-08-22,"UKG","ITA",1936-05-09,"Ongoing","Show of Ships",3,"None"
1935-08-22,"UKG","ITA",1936-05-09,"Statlemate","Show of Ships",3,"1,000+"
1935-08-23,"TUR","BUL",1935-08-30,"Statlemate","Show of troops",3,"None"
1935-08-28,"GUA","SAL",1935-09-30,"Statlemate","Clash",4,"0-25"
1935-11-01,"JPN","CHN",1935-11-28,"Statlemate","Clash",4,"None"
1935-12-01,"RUS","JPN",1936-03-31,"Ongoing","Clash",4,"None"
1935-12-01,"RUS","JPN",1936-03-31,"Yield A","Clash",4,"None"
1936-02-26,"JPN","RUS",1936-04-30,"Statlemate","Show of troops",3,"None"
1936-03-07,"GMY","BEL",1936-03-07,"Yield B","Show of troops",3,"None"
1936-03-07,"GMY","FRN",1936-03-07,"Yield B","Show of troops",3,"None"
1936-07-10,"CHN","JPN",1936-12-30,"Statlemate","Clash",4,"0-25"
1936-07-28,"GMY","SPN",1939-03-29,"Ongoing","Raid",4,"None"
1936-07-28,"GMY","SPN",1939-03-29,"Ongoing","Raid",4,"None"
1936-07-28,"GMY","SPN",1939-03-29,"Ongoing","Raid",4,"None"
1936-07-28,"GMY","SPN",1939-03-29,"Win A","Raid",4,"1,000+"
1936-07-28,"ITA","SPN",1939-03-29,"Ongoing","Raid",4,"None"
1936-07-28,"ITA","SPN",1939-03-29,"Ongoing","Raid",4,"None"
1936-07-28,"ITA","SPN",1939-03-29,"Ongoing","Raid",4,"None"
1936-07-28,"ITA","SPN",1939-03-29,"Win A","Raid",4,"1,000+"
1936-08-01,"POR","SPN",1939-03-29,"Ongoing","Raid",4,"None"
1936-08-01,"POR","SPN",1939-03-29,"Ongoing","Raid",4,"None"
1936-08-01,"POR","SPN",1939-03-29,"Ongoing","Raid",4,"None"
1936-08-01,"POR","SPN",1939-03-29,"Win A","Raid",4,"1,000+"
1936-10-03,"BOL","PAR",1936-10-09,"Statlemate","Clash",4,"0-25"
1936-11-12,"RUS","GMY",1936-11-12,"Statlemate","Raid",4,"0-25"
1937-04-01,"ECU","PER",1937-12-31,"Statlemate","Border violation",3,"None"
1937-05-31,"JPN","RUS",1937-09-01,"Statlemate","Clash",4,"0-25"
1937-06-07,"TUR","FRN",1937-06-07,"Statlemate","Show of troops",3,"None"
1937-07-07,"JPN","CHN",1945-08-15,"Ongoing","Begin Interstate War",5,"None"
1937-07-07,"JPN","CHN",1945-08-15,"Ongoing","Begin Interstate War",5,"None"
1937-07-07,"JPN","CHN",1945-08-15,"Ongoing","Begin Interstate War",5,"None"
1937-07-07,"JPN","CHN",1945-08-15,"Ongoing","Begin Interstate War",5,"None"
1937-07-07,"JPN","CHN",1945-08-15,"Ongoing","Begin Interstate War",5,"None"
1937-07-07,"JPN","CHN",1945-08-15,"Ongoing","Begin Interstate War",5,"None"
1937-07-07,"JPN","CHN",1945-08-15,"Ongoing","Begin Interstate War",5,"None"
1937-07-07,"JPN","CHN",1945-08-15,"Ongoing","Begin Interstate War",5,"None"
1937-07-07,"JPN","CHN",1945-08-15,"Win B","Begin Interstate War",5,"1,000+"
1937-08-12,"ITA","DEN",1937-08-12,"Statlemate","Raid",4,"None"
1937-08-13,"ITA","FRN",1937-08-13,"Statlemate","Raid",4,"None"
1937-08-14,"ITA","PAN",1937-08-14,"Statlemate","Raid",4,"None"
1937-08-30,"ITA","RUS",1937-08-30,"Statlemate","Raid",4,"None"
1937-08-31,"ITA","UKG",1937-09-02,"Statlemate","Raid",4,"None"
1937-09-01,"RUS","CHN",1938-01-31,"Ongoing","Raid",4,"None"
1937-09-01,"RUS","CHN",1938-01-31,"Statlemate","Raid",4,"None"
1937-12-12,"JPN","USA",1937-12-12,"Statlemate","Raid",4,"None"
1937-12-12,"JPN","UKG",1937-12-12,"Statlemate","Raid",4,"None"
1938-03-10,"LIT","POL",1938-03-20,"Yield B","Clash",4,"0-25"
1938-03-11,"GMY","AUS",1938-03-12,"Yield B","Occupation of territory",4,"None"
1938-03-11,"GMY","CZE",1938-09-30,"Yield B","Raid",4,"None"
1938-04-24,"CZE","POL",1938-10-02,"Yield B","Raid",4,"None"
1938-05-01,"PER","ECU",1938-06-27,"Statlemate","Clash",4,"0-25"
1938-06-01,"BOL","PAR",1938-07-21,"Compromise","Show of troops",3,"None"
1938-06-03,"TUR","FRN",1938-06-28,"Compromise","Show of troops",3,"None"
1938-07-09,"RUS","JPN",1938-08-11,"Win A","Begin Interstate War",5,"1,000+"
1938-08-26,"GMY","UKG",1938-09-30,"Yield B","Raid",4,"None"
1938-09-07,"GMY","BEL",1938-09-30,"Yield B","Raid",4,"None"
1938-09-07,"GMY","FRN",1938-09-30,"Yield B","Raid",4,"None"
1938-09-16,"GMY","RUS",1938-09-30,"Yield B","Raid",4,"None"
1938-09-23,"RUS","POL",1938-12-01,"Yield B","Show of troops",3,"None"
1938-09-24,"YUG","HUN",1938-09-30,"Statlemate","Show of troops",3,"None"
1938-10-13,"HUN","CZE",1938-11-02,"Win A","Clash",4,"None"
1938-12-14,"JPN","UKG",1940-06-20,"Ongoing","Seizure",4,"None"
1938-12-14,"JPN","UKG",1940-06-20,"Ongoing","Seizure",4,"None"
1938-12-14,"JPN","UKG",1940-06-20,"Yield B","Seizure",4,"None"
1938-12-14,"JPN","FRN",1940-06-20,"Ongoing","Blockade",4,"None"
1938-12-14,"JPN","FRN",1940-06-20,"Ongoing","Blockade",4,"None"
1938-12-14,"JPN","FRN",1940-06-20,"Yield B","Blockade",4,"None"
1939-01-05,"ITA","UKG",1939-01-16,"Statlemate","Threat to use force",2,"None"
1939-01-05,"ITA","FRN",1939-01-16,"Statlemate","Threat to use force",2,"None"
1939-03-01,"RUS","EST",1939-10-18,"Yield B","Blockade",4,"None"
1939-03-12,"GMY","CZE",1939-03-16,"Win A","Occupation of territory",4,"None"
1939-03-14,"HUN","CZE",1939-03-17,"Win A","Occupation of territory",4,"None"
1939-03-15,"ROM","HUN",1939-03-23,"Compromise","Show of troops",3,"None"
1939-03-20,"GMY","LIT",1939-03-23,"Yield B","Occupation of territory",4,"None"
1939-03-23,"POL","GMY",1939-09-27,"Win B","Begin Interstate War",5,"1,000+"
1939-03-31,"UKG","GMY",1945-05-07,"Ongoing","Clash",4,"None"
1939-03-31,"UKG","GMY",1945-05-07,"Ongoing","Begin Interstate War",5,"None"
1939-03-31,"UKG","GMY",1945-05-07,"Ongoing","Begin Interstate War",5,"None"
1939-03-31,"UKG","GMY",1945-05-07,"Ongoing","Begin Interstate War",5,"None"
1939-03-31,"UKG","GMY",1945-05-07,"Ongoing","Begin Interstate War",5,"None"
1939-03-31,"UKG","GMY",1945-05-07,"Ongoing","Begin Interstate War",5,"None"
1939-03-31,"UKG","GMY",1945-05-07,"Win A","Begin Interstate War",5,"1,000+"
1939-03-31,"FRN","GMY",1940-06-22,"Ongoing","Declaration of War",4,"None"
1939-03-31,"FRN","GMY",1940-06-22,"Win B","Begin Interstate War",5,"1,000+"
1939-04-07,"ITA","ALB",1939-04-08,"Win B","Occupation of territory",4,"None"
1939-05-22,"RUS","JPN",1939-09-16,"Win A","Begin Interstate War",5,"1,000+"
1939-06-01,"PER","ECU",1942-02-11,"Ongoing","Clash",4,"None"
1939-06-01,"PER","ECU",1942-02-11,"Ongoing","Clash",4,"None"
1939-06-01,"PER","ECU",1942-02-11,"Ongoing","Clash",4,"None"
1939-06-01,"PER","ECU",1942-02-11,"Win A","Clash",4,"501-999"
1939-06-10,"CAN","GMY",1940-10-31,"Ongoing","Declaration of War",4,"None"
1939-06-10,"CAN","GMY",1940-10-31,"Statlemate","Clash",4,"None"
1939-08-08,"ITA","GMY",1940-02-28,"Ongoing","Show of troops",3,"None"
1939-08-08,"ITA","GMY",1940-02-28,"Statlemate","Show of troops",3,"None"
1939-08-25,"BEL","GMY",1939-08-25,"Statlemate","Mobilization",3,"None"
1939-09-01,"RUS","POL",1939-10-01,"Win A","Begin Interstate War",5,"None"
1939-09-03,"NEW","GMY",1945-05-07,"Ongoing","Declaration of War",4,"None"
1939-09-03,"NEW","GMY",1945-05-07,"Ongoing","Clash",4,"None"
1939-09-03,"NEW","GMY",1945-05-07,"Ongoing","Begin Interstate War",5,"None"
1939-09-03,"NEW","GMY",1945-05-07,"Ongoing","Begin Interstate War",5,"None"
1939-09-03,"NEW","GMY",1945-05-07,"Ongoing","Begin Interstate War",5,"None"
1939-09-03,"NEW","GMY",1945-05-07,"Ongoing","Begin Interstate War",5,"None"
1939-09-03,"NEW","GMY",1945-05-07,"Win A","Begin Interstate War",5,"1,000+"
1939-09-03,"AUL","GMY",1945-05-07,"Ongoing","Declaration of War",4,"None"
1939-09-03,"AUL","GMY",1945-05-07,"Ongoing","Clash",4,"None"
1939-09-03,"AUL","GMY",1945-05-07,"Ongoing","Begin Interstate War",5,"None"
1939-09-03,"AUL","GMY",1945-05-07,"Ongoing","Begin Interstate War",5,"None"
1939-09-03,"AUL","GMY",1945-05-07,"Ongoing","Begin Interstate War",5,"None"
1939-09-03,"AUL","GMY",1945-05-07,"Ongoing","Begin Interstate War",5,"None"
1939-09-03,"AUL","GMY",1945-05-07,"Win A","Begin Interstate War",5,"1,000+"
1939-09-06,"SAF","GMY",1945-05-07,"Ongoing","Declaration of War",4,"None"
1939-09-06,"SAF","GMY",1945-05-07,"Ongoing","Mobilization",3,"None"
1939-09-06,"SAF","GMY",1945-05-07,"Ongoing","Begin Interstate War",5,"None"
1939-09-06,"SAF","GMY",1945-05-07,"Ongoing","Begin Interstate War",5,"None"
1939-09-06,"SAF","GMY",1945-05-07,"Ongoing","Begin Interstate War",5,"None"
1939-09-06,"SAF","GMY",1945-05-07,"Ongoing","Begin Interstate War",5,"None"
1939-09-06,"SAF","GMY",1945-05-07,"Win A","Begin Interstate War",5,"1,000+"
1939-09-09,"UKG","RUS",1939-09-29,"Statlemate","Raid",4,"None"
1939-09-09,"FRN","RUS",1939-09-29,"Statlemate","Raid",4,"None"
1939-09-14,"EST","POL",1939-09-19,"Unclear","Clash",4,"None"
1939-10-02,"RUS","AFG",1940-01-15,"Ongoing","Mobilization",3,"None"
1939-10-02,"RUS","AFG",1940-01-15,"Statlemate","Mobilization",3,"None"
1939-10-08,"RUS","FIN",1940-03-12,"Ongoing","Begin Interstate War",5,"None"
1939-10-08,"RUS","FIN",1940-03-12,"Win A","Begin Interstate War",5,"1,000+"
1939-10-24,"GMY","USA",1939-10-24,"Released","Seizure",4,"None"
1939-11-01,"UKG","NTH",1939-11-30,"Released","Seizure",4,"None"
1939-11-04,"GMY","NOR",1940-04-09,"Ongoing","Raid",4,"None"
1939-11-04,"GMY","NOR",1940-04-09,"Unclear","Raid",4,"None"
1939-11-05,"GMY","NTH",1940-05-10,"Ongoing","Raid",4,"None"
1939-11-05,"GMY","NTH",1940-05-10,"Unclear","Raid",4,"0-25"
1939-11-05,"GMY","LUX",1940-05-10,"Ongoing","Occupation of territory",4,"None"
1939-11-05,"GMY","LUX",1940-05-10,"Win A","Occupation of territory",4,"None"
1939-11-06,"GMY","FIN",1940-01-04,"Ongoing","Seizure",4,"None"
1939-11-06,"GMY","FIN",1940-01-04,"Released","Seizure",4,"None"
1939-11-19,"UKG","ITA",1940-06-10,"Ongoing","Declaration of War",4,"None"
1939-11-19,"UKG","ITA",1940-06-10,"Unclear","Declaration of War",4,"None"
1939-12-12,"GMY","EST",1939-12-12,"Released","Seizure",4,"None"
1939-12-14,"UKG","USA",1940-11-03,"Ongoing","Seizure",4,"None"
1939-12-14,"UKG","USA",1940-11-03,"Compromise","Seizure",4,"None"
1939-12-22,"ARG","GMY",1939-12-28,"Statlemate","Seizure",4,"None"
1940-01-10,"UKG","DEN",1940-03-20,"Statlemate","Raid",4,"None"
1940-01-10,"SPN","FRN",1940-01-10,"Statlemate","Raid",4,"None"
1940-01-14,"UKG","RUS",1940-04-02,"Released","Seizure",4,"None"
1940-01-19,"GMY","TUR",1941-02-20,"Ongoing","Clash",4,"None"
1940-01-19,"GMY","TUR",1941-02-20,"Statlemate","Clash",4,"None"
1940-01-21,"UKG","JPN",1940-01-23,"Statlemate","Seizure",4,"None"
1940-02-01,"RUS","LIT",1940-06-15,"Win A","Occupation of territory",4,"None"
1940-02-16,"UKG","NOR",1940-03-25,"Statlemate","Border violation",3,"None"
1940-02-26,"GMY","DEN",1940-04-09,"Win A","Raid",4,"26-100"
1940-03-04,"GMY","YUG",1941-04-06,"Ongoing","Clash",4,"None"
1940-03-04,"GMY","YUG",1941-04-06,"Win A","Clash",4,"None"
1940-04-02,"USA","JPN",1941-12-07,"Ongoing","Raid",4,"None"
1940-04-02,"USA","JPN",1941-12-07,"Unclear","Raid",4,"None"
1940-04-02,"UKG","YUG",1940-04-04,"Released","Seizure",4,"None"
1940-04-09,"NOR","GMY",1940-06-09,"Win B","Begin Interstate War",5,"1,000+"
1940-04-09,"DEN","GMY",1940-04-09,"Win A","Raid",4,"26-100"
1940-04-11,"GMY","HUN",1940-05-17,"Yield B","Show of troops",3,"None"
1940-04-15,"ITA","FRN",1940-06-10,"Unclear","Declaration of War",4,"None"
1940-05-10,"BEL","GMY",1940-05-28,"Win B","Begin Interstate War",5,"1,000+"
1940-05-10,"NTH","GMY",1940-05-14,"Win B","Begin Interstate War",5,"1,000+"
1940-05-21,"ITA","GRC",1940-10-25,"Unclear","Raid",4,"None"
1940-05-23,"RUS","ROM",1941-01-09,"Ongoing","Clash",4,"None"
1940-05-23,"RUS","ROM",1941-01-09,"Yield B","Clash",4,"None"
1940-05-29,"GMY","ARG",1940-05-29,"Statlemate","Raid",4,"None"
1940-06-05,"NEW","JPN",1941-05-01,"Ongoing","Fortify border",3,"None"
1940-06-05,"NEW","JPN",1941-05-01,"Statlemate","Fortify border",3,"None"
1940-06-10,"FRN","ITA",1940-06-25,"Win B","Begin Interstate War",5,"1,000+"
1940-06-10,"UKG","ITA",1943-09-03,"Ongoing","Begin Interstate War",5,"None"
1940-06-10,"UKG","ITA",1943-09-03,"Ongoing","Begin Interstate War",5,"None"
1940-06-10,"UKG","ITA",1943-09-03,"Ongoing","Begin Interstate War",5,"None"
1940-06-10,"UKG","ITA",1943-09-03,"Win A","Begin Interstate War",5,"1,000+"
1940-06-10,"CAN","ITA",1940-06-10,"Statlemate","Declaration of War",4,"None"
1940-06-10,"RUS","EST",1940-06-17,"Win A","Blockade",4,"None"
1940-06-11,"NEW","ITA",1943-09-03,"Ongoing","Begin Interstate War",5,"None"
1940-06-11,"NEW","ITA",1943-09-03,"Ongoing","Begin Interstate War",5,"None"
1940-06-11,"NEW","ITA",1943-09-03,"Ongoing","Begin Interstate War",5,"None"
1940-06-11,"NEW","ITA",1943-09-03,"Win A","Begin Interstate War",5,"1,000+"
1940-06-11,"AUL","ITA",1943-09-03,"Ongoing","Begin Interstate War",5,"None"
1940-06-11,"AUL","ITA",1943-09-03,"Ongoing","Begin Interstate War",5,"None"
1940-06-11,"AUL","ITA",1943-09-03,"Ongoing","Begin Interstate War",5,"None"
1940-06-11,"AUL","ITA",1943-09-03,"Win A","Begin Interstate War",5,"1,000+"
1940-06-11,"SAF","ITA",1943-09-03,"Ongoing","Begin Interstate War",5,"None"
1940-06-11,"SAF","ITA",1943-09-03,"Ongoing","Begin Interstate War",5,"None"
1940-06-11,"SAF","ITA",1943-09-03,"Ongoing","Begin Interstate War",5,"None"
1940-06-11,"SAF","ITA",1943-09-03,"Win A","Begin Interstate War",5,"1,000+"
1940-06-16,"ITA","EGY",1940-10-21,"Unclear","Raid",4,"None"
1940-06-25,"SPN","FRN",1940-07-01,"Unclear","Occupation of territory",4,"0-25"
1940-07-03,"UKG","FRN",1942-11-11,"Ongoing","Begin Interstate War",5,"None"
1940-07-03,"UKG","FRN",1942-11-11,"Ongoing","Begin Interstate War",5,"None"
1940-07-03,"UKG","FRN",1942-11-11,"Win A","Begin Interstate War",5,"1,000+"
1940-07-04,"UKG","FRN",1941-07-07,"Ongoing","Clash",4,"None"
1940-07-04,"UKG","FRN",1941-07-07,"Unclear","Clash",4,"None"
1940-07-14,"ITA","IRN",1940-07-14,"Statlemate","Raid",4,"None"
1940-07-14,"GMY","PAN",1940-12-27,"Statlemate","Raid",4,"None"
1940-07-16,"SPN","UKG",1940-10-22,"Statlemate","Clash",4,"None"
